gene_ID subst L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
XM_012692760.1 dN.dnd 0.0218484 0.0164304 0.0250324 0.0300785 0.00639232 0.0190362 0.0133431 0.00600236
XM_012692760.1 dS.dnd 0.592647 0.447304 0.556142 0.563495 0.5468 0.555137 0.56162 0.2833
XM_012692761.1 dN.dnd 0.116972 0.0806642 0.111105 0.104708 0.135373 0.0831076 0.0821635 0.0662124
XM_012692761.1 dS.dnd 0.549446 0.418284 0.666646 0.657876 0.557711 0.53667 0.592687 0.344028
XM_012692797.1 dN.dnd 0.00885585 0.0152586 0.0230655 0.0450265 0.00377361 0.000670562 0.0335109 0.0148367
XM_012692797.1 dS.dnd 0.531095 0.439068 0.568205 0.564736 0.600811 0.542685 0.533672 0.36752
XM_012692801.1 dN.dnd 0.154397 0.139598 0.198141 0.17775 0.13808 0.110432 0.131726 0.093016
XM_012692801.1 dS.dnd 0.529045 0.43389 0.530239 0.665956 0.575427 0.508286 0.521862 0.33947
XM_012692802.1 dS.dnd 0.631006 0.399167 0.577101 0.758051 0.465796 0.525425 0.526851 0.316483
XM_012692802.1 dN.dnd 0.0621191 0.043142 0.0731332 0.0719264 0.0281781 0.0297557 0.0790761 0.0576482
XM_012692807.1 dN.dnd 0.0136405 0.00267938 0.0337969 0.0122767 0.0122065 0.00492858 0.00533979 0.0048385
XM_012692807.1 dS.dnd 0.527923 0.433021 0.572921 0.572353 0.640148 0.544506 0.503785 0.42422
XM_012692825.1 dN.dnd 0.0395264 0.0320221 0.0456069 0.0665322 0.0467173 0.0437967 0.0449935 0.033414
XM_012692825.1 dS.dnd 0.571356 0.428253 0.603359 0.7044 0.563372 0.499982 0.536379 0.299011
XM_012692827.1 dS.dnd 0.564685 0.377583 0.5223 0.574446 0.372546 0.482246 0.653557 0.344052
XM_012692827.1 dN.dnd 0.0630133 0.0183454 0.0330353 0.0889248 0.0291789 0.0304558 0.110463 0.0379056
XM_012692830.1 dS.dnd 0.568345 0.436141 0.631585 0.67319 0.603089 0.555641 0.561864 0.324466
XM_012692830.1 dN.dnd 0.0371563 0.0330842 0.0667222 0.0911321 0.0355855 0.0327197 0.0586078 0.0315618
XM_012692835.1 dN.dnd 0.0939837 0.178165 0.0792787 0.146275 0.115675 0.153062 0.0934604 0.0581151
XM_012692835.1 dS.dnd 0.49385 0.26034 0.480483 0.412401 0.617614 0.519855 0.454739 0.287268
XM_012692847.1 dN.dnd 0.0776554 0.0769683 0.0610741 0.0803156 0.0534678 0.0603873 0.0685015 0.0496608
XM_012692847.1 dS.dnd 0.601228 0.480327 0.528371 0.57831 0.537433 0.492199 0.622156 0.273027
XM_012692854.1 dS.dnd 0.55675 0.407178 0.535642 0.55001 0.416346 0.478114 0.518609 0.287524
XM_012692854.1 dN.dnd 0.0145922 0.00450223 0.0231058 0.00967682 0.00669125 0.00632614 0.0128132 0.00639649
XM_012692871.1 dS.dnd 0.681819 0.517539 0.604125 0.707418 0.544408 0.601299 0.578987 0.342425
XM_012692871.1 dN.dnd 0.0975457 0.0725963 0.144464 0.135704 0.0939991 0.0826822 0.0704586 0.0485005
XM_012692880.1 dS.dnd 0.475214 0.432123 0.579766 0.492015 0.574756 0.503015 0.474931 0.291001
XM_012692880.1 dN.dnd 0.099227 0.0685265 0.0826967 0.124176 0.114156 0.102723 0.12768 0.068552
XM_012692881.1 dS.dnd 0.449164 0.542128 0.345249 0.415729 0.749998 0.354624 0.324391 0.453311
XM_012692881.1 dN.dnd 0.000342378 0.240673 0.00112379 0.173581 0.234553 0.00980947 0.000505378 0.0238579
XM_012692883.1 dN.dnd 0.112697 0.110269 0.0968054 0.116745 0.0839111 0.0423334 0.169147 0.0614631
XM_012692883.1 dS.dnd 0.635552 0.487617 0.317868 0.42797 0.374078 0.512918 0.466594 0.239427
XM_012692893.1 dN.dnd 0.0146176 0.0244857 0.034694 0.0387337 0.0406101 0.0244727 0.0394669 0.0244183
XM_012692893.1 dS.dnd 0.501656 0.406411 0.499566 0.637016 0.491371 0.540717 0.567088 0.353703
XM_012692901.1 dN.dnd 0.122042 0.0822976 0.102348 0.155697 0.125795 0.126678 0.129641 0.0513167
XM_012692901.1 dS.dnd 0.636264 0.490982 0.586476 0.672337 0.564313 0.59937 0.617895 0.328688
XM_012692902.1 dS.dnd 0.544333 0.432456 0.594769 0.605308 0.506438 0.486525 0.560518 0.309416
XM_012692902.1 dN.dnd 0.07726 0.0595473 0.096275 0.0937282 0.0639782 0.0657154 0.0779967 0.0553123
XM_012692904.1 dS.dnd 0.60228 0.459625 0.569299 0.633683 0.487512 0.497213 0.575292 0.318502
XM_012692904.1 dN.dnd 0.0505492 0.0196699 0.0455553 0.0307849 0.0304383 0.0257044 0.038879 0.0160354
XM_012692905.1 dS.dnd 0.661749 0.431665 0.630512 0.655121 0.525107 0.547525 0.620384 0.316226
XM_012692905.1 dN.dnd 0.0932565 0.0529303 0.0523993 0.0916971 0.076398 0.0609982 0.0871946 0.0445614
XM_012692907.1 dN.dnd 0.0150419 0.00719671 0.0186465 0.0483192 0.0197202 0.0216421 0.0511483 0.0190994
XM_012692907.1 dS.dnd 0.598335 0.399033 0.570018 0.683408 0.650267 0.580931 0.561371 0.310989
XM_012692924.1 dN.dnd 0.0457462 0.0353435 0.0517903 0.0552112 0.0401106 0.0380406 0.0455262 0.0381931
XM_012692924.1 dS.dnd 0.591586 0.457757 0.600596 0.636547 0.554743 0.510452 0.567375 0.308549
XM_012692960.1 dS.dnd 0.598247 0.376131 0.58867 0.772416 0.595986 0.517141 0.63335 0.357476
XM_012692960.1 dN.dnd 0.00808986 0.00848564 0.0426036 0.0579501 0.038789 0.0169677 0.098374 0.0272924
XM_012692969.1 dS.dnd 1.19719 0.773336 1.24398 1.31018 1.17759 1.21122 0.484974 0.185987
XM_012692969.1 dN.dnd 0.268148 0.000244795 0.000572159 0.000688464 0.000469217 0.000413438 0.000386637 0.000264793
XM_012692973.1 dN.dnd 0.032345 0.0167967 0.032746 0.0413915 0.0269603 0.0275684 0.0244217 0.0258041
XM_012692973.1 dS.dnd 0.584421 0.438355 0.656031 0.709447 0.560656 0.479033 0.529597 0.362706
XM_012692986.1 dS.dnd 0.576085 0.467056 0.483139 0.545499 0.638552 0.658285 0.466532 0.370428
XM_012692986.1 dN.dnd 0.0685742 0.0835573 0.0508738 0.0762305 0.0895703 0.134484 0.101521 0.0910264
XM_012692989.1 dS.dnd 0.604122 0.44366 0.628296 0.652835 0.59724 0.608241 0.604508 0.384696
XM_012692989.1 dN.dnd 0.0628122 0.0310421 0.07988 0.160889 0.0940796 0.0491668 0.0543495 0.0520279
XM_012692996.1 dS.dnd 0.571269 0.378016 0.573123 0.567986 0.639289 0.467067 0.522141 0.324708
XM_012692996.1 dN.dnd 0.0205778 0.0124464 0.0385426 0.0320867 0.0273107 0.0146518 0.0287513 0.0164206
XM_012693007.1 dN.dnd 0.0577599 0.0513948 0.0767293 0.0638345 0.0563037 0.0601856 0.067364 0.0437671
XM_012693007.1 dS.dnd 0.505634 0.410836 0.60554 0.585221 0.564166 0.466399 0.564314 0.352717
XM_012693016.1 dN.dnd 0.0383824 0.0165287 0.0236962 0.0148891 0.0162524 0.012851 0.0318468 0.00867126
XM_012693016.1 dS.dnd 0.458427 0.350163 0.504951 0.523847 0.475458 0.389817 0.452153 0.267422
XM_012693019.1 dN.dnd 0.0496039 0.0433989 0.0542821 0.0759386 0.0430345 0.0619906 0.046006 0.0350072
XM_012693019.1 dS.dnd 0.623818 0.46486 0.594949 0.600943 0.545353 0.547475 0.557419 0.315767
XM_012693020.1 dS.dnd 0.588083 0.479508 0.657647 0.597167 0.471833 0.461027 0.601477 0.357892
XM_012693020.1 dN.dnd 0.0223248 0.0183472 0.0498943 0.0320376 0.036034 0.015836 0.0367527 0.0163701
XM_012693034.1 dN.dnd 0.0285676 0.021356 0.0272181 0.0435507 0.0309967 0.0231948 0.0273083 0.0173723
XM_012693034.1 dS.dnd 0.609221 0.483192 0.602136 0.645299 0.53411 0.479995 0.588118 0.334946
XM_012693035.1 dN.dnd 0.0382113 0.0268319 0.0388214 0.0644189 0.0287308 0.0203708 0.058525 0.0278006
XM_012693035.1 dS.dnd 0.669174 0.42738 0.580744 0.770939 0.529995 0.497903 0.622426 0.321028
XM_012693040.1 dN.dnd 0.0617996 0.0473899 0.142546 0.122487 0.115633 0.0515834 0.101454 0.0465229
XM_012693040.1 dS.dnd 0.548332 0.38934 0.583632 0.566992 0.497756 0.574639 0.497833 0.337014
XM_012693043.1 dS.dnd 0.564077 0.406944 0.513929 0.646883 0.570608 0.469642 0.590135 0.326737
XM_012693043.1 dN.dnd 0.0393785 0.0239917 0.0320385 0.0551925 0.0424328 0.0254692 0.0413528 0.038157
XM_012693047.1 dN.dnd 0.0269021 0.0167173 0.0242779 0.0275742 0.0140427 0.0152423 0.0253725 0.0140049
XM_012693047.1 dS.dnd 0.572746 0.467151 0.610654 0.655671 0.54547 0.516649 0.597363 0.314933
XM_012693050.1 dN.dnd 0.1047 0.121561 0.110385 0.22393 0.12788 0.144583 0.0960439 0.103191
XM_012693050.1 dS.dnd 0.694134 0.491661 0.6159 0.751008 0.646857 0.592765 0.59485 0.379648
XM_012693059.1 dN.dnd 0.0488706 0.0514793 0.0453218 0.0628737 0.0243712 0.04545 0.0497315 0.0307798
XM_012693059.1 dS.dnd 0.532156 0.365074 0.656197 0.59767 0.4277 0.399663 0.606625 0.283973
XM_012693069.1 dS.dnd 0.546566 0.534385 0.731678 0.58223 0.483271 0.454906 0.684948 0.264524
XM_012693069.1 dN.dnd 0.122244 0.0534584 0.344615 0.0667326 0.160233 0.0668365 0.0766707 0.0641396
XM_012693091.1 dS.dnd 0.541582 0.370021 0.479316 0.440425 0.349779 0.38838 0.42425 0.311294
XM_012693091.1 dN.dnd 0.0115831 0.00581521 0.0157035 0.00835962 0.00992539 0.0129676 0.0212567 0.00371258
XM_012693099.1 dS.dnd 0.578475 0.455196 0.663991 0.704569 0.650431 0.574788 0.607416 0.323469
XM_012693099.1 dN.dnd 0.109066 0.114592 0.114965 0.107507 0.114724 0.143874 0.12158 0.0472091
XM_012693102.1 dS.dnd 0.593687 0.433137 0.596928 0.595613 0.595362 0.4434 0.498262 0.312494
XM_012693102.1 dN.dnd 0.100212 0.054811 0.0735184 0.108737 0.0574141 0.044391 0.088054 0.0660345
XM_012693104.1 dS.dnd 0.665515 0.565821 0.516278 0.71757 0.577369 0.572281 0.589072 0.351027
XM_012693104.1 dN.dnd 0.0605107 0.0356004 0.0725406 0.167436 0.0581243 0.07433 0.115467 0.0374472
XM_012693107.1 dN.dnd 0.00677619 0.00889209 0.0112997 0.00709522 0.00347214 0.00776937 0.0109251 0.0125038
XM_012693107.1 dS.dnd 0.553713 0.48517 0.532817 0.642776 0.598557 0.536126 0.549091 0.289009
XM_012693110.1 dN.dnd 0.067431 0.0413898 0.0774473 0.104344 0.0706259 0.0432697 0.0684405 0.0376633
XM_012693110.1 dS.dnd 0.611823 0.500443 0.614712 0.608635 0.55 0.617989 0.578132 0.340148
XM_012693113.1 dS.dnd 0.600788 0.453475 0.595707 0.624505 0.6288 0.5463 0.532577 0.343414
XM_012693113.1 dN.dnd 0.0587168 0.0251089 0.0379118 0.0814124 0.0346338 0.0341804 0.0357168 0.0358765
XM_012693132.1 dN.dnd 0.0316227 0.0300462 0.376688 0.0396732 0.0329109 0.01792 0.0284841 0.0218556
XM_012693132.1 dS.dnd 0.59919 0.414625 0.737565 0.59537 0.592751 0.498292 0.620348 0.322804
XM_012693133.1 dN.dnd 0.0243749 0.0685181 0.0196291 0.036706 0.0292283 0.0231237 0.0453743 0.0283053
XM_012693133.1 dS.dnd 0.614753 0.410073 0.574645 0.667802 0.524167 0.568622 0.545935 0.345437
XM_012693134.1 dN.dnd 0.000491368 0.000499878 0.0280846 0.0112276 0.0203379 0.000692057 0.0111187 0.00520313
XM_012693134.1 dS.dnd 0.47825 0.376347 0.507127 0.596533 0.649732 0.591079 0.595427 0.345759
XM_012693208.1 dN.dnd 0.101645 0.0796916 0.105524 0.0942586 0.0711645 0.0894011 0.13338 0.0464832
XM_012693208.1 dS.dnd 0.610019 0.451663 0.61578 0.631544 0.510487 0.544544 0.563727 0.256355
XM_012693215.1 dS.dnd 0.60948 0.484731 0.567244 0.589233 0.594311 0.535369 0.559677 0.315162
XM_012693215.1 dN.dnd 0.0672384 0.0445421 0.0452199 0.0606262 0.0406774 0.0368241 0.0797065 0.0253174
XM_012693217.1 dN.dnd 0.0157555 0.00391242 0.0319765 0.0216692 0.0178413 0.0137049 0.0144293 0.0111308
XM_012693217.1 dS.dnd 0.591788 0.479228 0.496626 0.549095 0.62167 0.550816 0.52027 0.331652
XM_012693246.1 dN.dnd 0.162819 0.166921 0.218828 0.122889 0.109159 0.129644 0.193008 0.0951197
XM_012693246.1 dS.dnd 0.662049 0.506104 0.700335 0.675291 0.588018 0.560299 0.692232 0.338886
XM_012693251.1 dN.dnd 0.0332998 0.0150135 0.032193 0.0715411 0.0259133 0.0263325 0.019836 0.0307192
XM_012693251.1 dS.dnd 0.604115 0.504711 0.627931 0.746105 0.578227 0.556262 0.614007 0.359367
XM_012693270.1 dS.dnd 0.606059 0.425954 0.543381 0.617864 0.597343 0.662499 0.637951 0.278994
XM_012693270.1 dN.dnd 0.12551 0.0866687 0.145891 0.129622 0.143162 0.117452 0.207902 0.0656188
XM_012693278.1 dS.dnd 0.681315 0.505152 0.669206 0.731491 0.732739 0.670003 0.645355 0.31711
XM_012693278.1 dN.dnd 0.245618 0.0901794 0.152936 0.130414 0.173688 0.126437 0.12357 0.0656081
XM_012693279.1 dS.dnd 0.638943 0.399059 0.552847 0.66131 0.538243 0.500039 0.561297 0.310155
XM_012693279.1 dN.dnd 0.0862144 0.0541992 0.103609 0.0836859 0.0957596 0.0848435 0.0913727 0.0535918
XM_012693290.1 dS.dnd 0.510492 0.414216 0.360568 0.461144 0.451209 0.378757 0.457761 0.255682
XM_012693290.1 dN.dnd 0.00514956 0.00494309 0.000482429 0.0102358 0.000377407 0.000451118 0.0589037 0.000315771
XM_012693291.1 dS.dnd 0.66438 0.508909 0.605462 0.682972 0.554128 0.520241 0.584727 0.33734
XM_012693291.1 dN.dnd 0.028031 0.0050332 0.0487657 0.0163042 0.0142008 0.00972127 0.0488199 0.0107257
XM_012693302.1 dS.dnd 0.596502 0.345946 0.538429 0.567254 0.511459 0.517208 0.528461 0.340748
XM_012693302.1 dN.dnd 0.00426228 0.00170035 0.020404 0.0030964 0.00640189 0.0157256 0.0134852 0.00350997
XM_012693308.1 dN.dnd 0.0810202 0.0562279 0.11824 0.1085 0.0825884 0.0712501 0.267761 0.0377114
XM_012693308.1 dS.dnd 0.63107 0.385536 0.552658 0.562994 0.612831 0.511475 0.583985 0.329256
XM_012693316.1 dN.dnd 0.0255941 0.0391803 0.033651 0.0423417 0.00734927 0.0317807 0.161977 0.0335551
XM_012693316.1 dS.dnd 0.664503 0.514484 0.668 0.65483 0.585437 0.578493 0.5493 0.338031
XM_012693318.1 dN.dnd 0.0827578 0.0685254 0.0876254 0.0994762 0.0800829 0.0647046 0.102079 0.0490396
XM_012693318.1 dS.dnd 0.591685 0.448821 0.547283 0.669546 0.557627 0.485994 0.581504 0.302104
XM_012693327.1 dS.dnd 0.469623 0.56365 0.431923 0.494927 0.451025 0.633259 0.513202 0.257613
XM_012693327.1 dN.dnd 0.336028 0.0279812 0.0883273 0.0865013 0.0419872 0.0181658 0.0406454 0.0314405
XM_012693328.1 dS.dnd 0.533193 0.469527 0.570306 0.564898 0.516551 0.430249 0.528771 0.281698
XM_012693328.1 dN.dnd 0.0892303 0.0725468 0.107532 0.139086 0.0719862 0.0652265 0.110698 0.0728644
XM_012693329.1 dS.dnd 0.509738 0.41808 0.543772 0.593086 0.501461 0.450203 0.542388 0.312952
XM_012693329.1 dN.dnd 0.0436429 0.0386909 0.0641283 0.0595867 0.0478676 0.0301896 0.0564698 0.0304202
XM_012693330.1 dS.dnd 0.595803 0.533831 0.704069 0.73191 0.604578 0.612769 0.567914 0.334407
XM_012693330.1 dN.dnd 0.163324 0.109617 0.131323 0.120382 0.156919 0.133094 0.129374 0.0792783
XM_012693332.1 dN.dnd 0.054942 0.000370196 0.00674943 0.0069948 0.000689262 0.0429609 0.0202379 0.00883794
XM_012693332.1 dS.dnd 0.584037 0.370342 0.59619 0.585881 0.522809 0.527523 0.729419 0.272587
XM_012693335.1 dN.dnd 0.0591975 0.0365673 0.0418054 0.0684832 0.0189713 0.00973851 0.0181001 0.000722131
XM_012693335.1 dS.dnd 0.565507 0.440703 0.574928 0.633109 0.604804 0.626016 0.524419 0.337248
XM_012693339.1 dS.dnd 0.524427 0.42122 0.560784 0.631023 0.525829 0.405638 0.654347 0.276971
XM_012693339.1 dN.dnd 0.0258996 0.0113045 0.0327992 0.042658 0.0369005 0.0307303 0.0618935 0.0249278
XM_012693341.1 dN.dnd 0.00568031 0.00653553 0.020954 0.0139803 0.00845916 0.0157698 0.0209328 0.0122644
XM_012693341.1 dS.dnd 0.56794 0.45063 0.537439 0.616841 0.514504 0.503667 0.510021 0.299988
XM_012693347.1 dN.dnd 0.00856586 0.00417209 0.00963431 0.00879741 0.00552057 0.00679733 0.00871091 0.0127803
XM_012693347.1 dS.dnd 0.369246 0.186045 0.349997 0.38078 0.567075 0.359655 0.353454 0.242004
XM_012693354.1 dS.dnd 0.572282 0.459013 0.57179 0.627419 0.560861 0.508186 0.585608 0.326813
XM_012693354.1 dN.dnd 0.080421 0.0564015 0.100994 0.0962165 0.0651547 0.0542033 0.10444 0.0481461
XM_012693365.1 dN.dnd 0.0576701 0.0207477 0.0530185 0.0562221 0.0448152 0.0354682 0.0522797 0.0317901
XM_012693365.1 dS.dnd 0.534371 0.435684 0.574547 0.590084 0.527766 0.475039 0.555676 0.292501
XM_012693372.1 dN.dnd 0.0676561 0.0513182 0.0595329 0.112679 0.0576935 0.0615162 0.0747539 0.0406279
XM_012693372.1 dS.dnd 0.596818 0.47141 0.595169 0.616836 0.635265 0.559782 0.562974 0.318601
XM_012693380.1 dS.dnd 0.52776 0.430265 0.512046 0.60216 0.553602 0.478729 0.667025 0.294752
XM_012693380.1 dN.dnd 0.0137384 0.0124067 0.032833 0.0151962 0.0114884 0.00953845 0.0356107 0.0148268
XM_012693387.1 dS.dnd 0.530885 0.432425 0.542251 0.56257 0.54934 0.518797 0.530625 0.418559
XM_012693387.1 dN.dnd 0.00693203 0.00689963 0.00829934 0.0104958 0.00583963 0.00898085 0.0172186 0.009784
XM_012693405.1 dS.dnd 0.612631 0.535642 0.583626 0.672771 0.568928 0.569147 0.597768 0.3241
XM_012693405.1 dN.dnd 0.0746779 0.168145 0.0727353 0.103991 0.0678122 0.0563573 0.0653252 0.0550683
XM_012693412.1 dS.dnd 0.617129 0.502181 0.592783 0.681929 0.658171 0.558089 0.554436 0.33778
XM_012693412.1 dN.dnd 0.0724874 0.0486462 0.092458 0.123425 0.0623631 0.0566091 0.0895155 0.0578648
XM_012693428.1 dS.dnd 0.526735 0.37566 0.700092 0.641516 0.542098 0.405107 0.60876 0.23206
XM_012693428.1 dN.dnd 0.0826847 0.0485009 0.0353332 0.121027 0.0504003 0.0155072 0.08935 0.0399612
XM_012693445.1 dS.dnd 0.669919 0.490204 0.645106 0.638276 0.547938 0.436196 0.581786 0.304947
XM_012693445.1 dN.dnd 0.000470521 0.000255639 0.0138218 0.000768837 0.00479048 0.00475229 0.0138374 0.000309079
XM_012693448.1 dN.dnd 0.0107981 0.0098163 0.0364934 0.0235626 0.0116188 0.0106149 0.0830909 0.00721021
XM_012693448.1 dS.dnd 0.666906 0.386607 0.650059 0.612421 0.595512 0.542975 0.50131 0.370766
XM_012693455.1 dS.dnd 0.610237 0.518894 0.72697 0.639349 0.595182 0.574581 0.646076 0.37939
XM_012693455.1 dN.dnd 0.105979 0.0545771 0.0740171 0.101977 0.0669462 0.0514958 0.0744965 0.0314699
XM_012693467.1 dS.dnd 0.629285 0.42253 0.625708 0.537355 0.507508 0.477636 0.519432 0.294062
XM_012693467.1 dN.dnd 0.0129742 0.154599 0.0612383 0.00690083 0.147406 0.139885 0.0382375 0.018662
XM_012693470.1 dS.dnd 0.629488 0.464224 0.668056 0.71973 0.590878 0.596348 0.631355 0.422549
XM_012693470.1 dN.dnd 0.051825 0.0380838 0.071101 0.0911205 0.0517723 0.0628073 0.0846054 0.0464874
XM_012693473.1 dN.dnd 0.0249675 0.0258872 0.0296002 0.0567155 0.0269574 0.0147054 0.0379251 0.0233708
XM_012693473.1 dS.dnd 0.634322 0.44332 0.684172 0.599013 0.648437 0.651883 0.605796 0.349045
XM_012693475.1 dN.dnd 0.138428 0.0303747 0.0629533 0.0771107 0.0557747 0.0478273 0.0745906 0.0444326
XM_012693475.1 dS.dnd 0.654977 0.471361 0.628847 0.679531 0.552705 0.590641 0.653632 0.328322
XM_012693477.1 dS.dnd 0.629979 0.497814 0.694143 0.67008 0.618105 0.587763 0.633872 0.402954
XM_012693477.1 dN.dnd 0.253918 0.246031 0.122055 0.27028 0.0394557 0.0300955 0.0711611 0.0303376
XM_012693480.1 dS.dnd 0.671581 0.537435 0.712648 0.747359 0.621113 0.558172 0.578667 0.339578
XM_012693480.1 dN.dnd 0.0910593 0.0637726 0.137156 0.222531 0.0651188 0.0555807 0.0952007 0.0641506
XM_012693484.1 dN.dnd 0.10627 0.0790768 0.184951 0.128149 0.100238 0.133515 0.106353 0.0431963
XM_012693484.1 dS.dnd 0.687143 0.407684 0.497264 0.555117 0.726437 0.375073 0.935908 0.311851
XM_012693502.1 dS.dnd 0.672583 0.499564 0.611348 0.704715 0.568092 0.583512 0.592745 0.321297
XM_012693502.1 dN.dnd 0.0457243 0.0216062 0.0448173 0.0427963 0.0254176 0.0702361 0.0116911 0.0184579
XM_012693530.1 dS.dnd 0.59277 0.497206 0.647188 0.594178 0.61145 0.543803 0.603385 0.347935
XM_012693530.1 dN.dnd 0.0557621 0.068294 0.0455833 0.0284566 0.0439746 0.0510249 0.0404519 0.0202121
XM_012693531.1 dS.dnd 0.702406 0.47685 0.569603 0.610152 0.578394 0.565799 0.573176 0.344403
XM_012693531.1 dN.dnd 0.0757718 0.0592402 0.0888045 0.08974 0.0717742 0.0785687 0.0842631 0.0471985
XM_012693581.1 dS.dnd 0.630937 0.487613 0.620629 0.719958 0.578604 0.529377 0.578078 0.397465
XM_012693581.1 dN.dnd 0.109173 0.0379393 0.0701891 0.0746134 0.0859414 0.0694174 0.0821874 0.0381479
XM_012693584.1 dN.dnd 0.0442988 0.0325167 0.0402746 0.0599002 0.0489498 0.0288531 0.0497469 0.028783
XM_012693584.1 dS.dnd 0.568394 0.451578 0.649456 0.667633 0.56926 0.521684 0.563201 0.359492
XM_012693589.1 dS.dnd 0.664227 0.454649 0.650677 0.664544 0.577201 0.631316 0.674244 0.296162
XM_012693589.1 dN.dnd 0.0960415 0.0697469 0.0917435 0.179696 0.0757738 0.0699627 0.332648 0.0561167
XM_012693593.1 dN.dnd 0.0455812 0.0204463 0.0456569 0.0749727 0.0522927 0.0335197 0.0239709 0.0294823
XM_012693593.1 dS.dnd 0.625143 0.441493 0.677042 0.692513 0.629155 0.528517 0.505409 0.314349
XM_012693606.1 dN.dnd 0.0289184 0.0120217 0.106441 0.0533163 0.0102714 0.00662367 0.139177 0.0108736
XM_012693606.1 dS.dnd 0.608203 0.464248 0.67297 0.699054 0.622062 0.546746 0.624294 0.372455
XM_012693607.1 dN.dnd 0.103906 0.114783 0.220639 0.000482693 0.000305148 0.000253657 0.111952 0.00330557
XM_012693607.1 dS.dnd 0.627988 0.601428 0.356529 0.477269 0.401673 0.613279 0.809308 0.534767
XM_012693608.1 dN.dnd 0.226113 0.112707 0.133599 0.174439 0.112559 0.140863 0.228798 0.0952899
XM_012693608.1 dS.dnd 0.566436 0.539677 0.490726 0.836402 0.589005 0.619993 0.624115 0.430863
XM_012693612.1 dS.dnd 0.550295 0.487905 0.61341 0.689673 0.557719 0.527794 0.621517 0.314953
XM_012693612.1 dN.dnd 0.014491 0.00883303 0.0185271 0.0332876 0.0311179 0.0127288 0.0394941 0.0156232
XM_012693643.1 dS.dnd 0.700353 0.48526 0.633907 0.696456 0.618251 0.567792 0.614152 0.343439
XM_012693643.1 dN.dnd 0.0604213 0.0764726 0.0486699 0.0554574 0.0555358 0.0688811 0.0814573 0.0327436
XM_012693644.1 dS.dnd 0.38251 0.315843 0.391995 0.336289 0.464178 0.334842 0.348473 0.273923
XM_012693644.1 dN.dnd 0.00812621 0.00250985 0.0135 0.0136297 0.00636905 0.0059157 0.00645906 0.00387667
XM_012693653.1 dS.dnd 0.607318 0.395363 0.605555 0.632713 0.558869 0.57879 0.489511 0.331999
XM_012693653.1 dN.dnd 0.0465535 0.0500241 0.0957419 0.0766011 0.073082 0.110203 0.0370598 0.0269046
XM_012693659.1 dN.dnd 0.0283503 0.016056 0.0166251 0.0527328 0.028735 0.00724995 0.0496928 0.0169129
XM_012693659.1 dS.dnd 0.608495 0.457778 0.599545 0.588246 0.56385 0.562303 0.587837 0.343635
XM_012693678.1 dS.dnd 0.490439 0.39956 0.441343 0.51383 0.515395 0.440907 0.457021 0.315241
XM_012693678.1 dN.dnd 0.00711273 0.00882453 0.0101926 0.00841446 0.00844942 0.0103188 0.0168371 0.00131399
XM_012693685.1 dN.dnd 0.0172951 0.00444814 0.0213362 0.00496047 0.010838 0.0092082 0.0260965 0.0112849
XM_012693685.1 dS.dnd 0.449916 0.367107 0.552105 0.594754 0.434024 0.455917 0.492915 0.320772
XM_012693686.1 dS.dnd 0.597005 0.535382 0.631501 0.728177 0.611423 0.578886 0.655187 0.348619
XM_012693686.1 dN.dnd 0.135507 0.0569169 0.0854914 0.121082 0.109918 0.0988255 0.181023 0.0817011
XM_012693695.1 dN.dnd 0.0571069 0.0300574 0.0503828 0.0616842 0.0428507 0.0350066 0.0414915 0.0232015
XM_012693695.1 dS.dnd 0.605885 0.42445 0.51872 0.595024 0.55816 0.450188 0.538527 0.334409
XM_012693696.1 dS.dnd 0.656783 0.487759 0.698713 0.661191 0.636959 0.578486 0.644555 0.360785
XM_012693696.1 dN.dnd 0.041807 0.00857219 0.0409193 0.0317918 0.0317464 0.0238261 0.0524837 0.0144653
XM_012693701.1 dN.dnd 0.0450578 0.0253857 0.0605843 0.0900602 0.0459514 0.0582708 0.0773122 0.035609
XM_012693701.1 dS.dnd 0.577607 0.498574 0.600717 0.6445 0.584152 0.547095 0.590404 0.31566
XM_012693704.1 dS.dnd 0.585453 0.499945 0.492906 0.619154 0.573186 0.36287 0.692267 0.346545
XM_012693704.1 dN.dnd 0.0191955 0.00507142 0.0369704 0.0429208 0.018653 0.000353855 0.0229945 0.00526643
XM_012693705.1 dS.dnd 0.591408 0.471717 0.617935 0.691512 0.610164 0.61031 0.553247 0.419906
XM_012693705.1 dN.dnd 0.0446699 0.0211481 0.0319306 0.144107 0.00429293 0.0333777 0.0388327 0.021438
