GeneID L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
XM_012689845.1 0.00593 0.00423 0.01664 0.00710 0.01657 0.01485 0.02039 0.01367
XM_012689847.1 0.02797 0.02397 0.02441 0.08970 0.03090 0.03455 0.05205 0.04011
XM_012689850.1 0.01969 0.01999 0.00079 0.02338 0.04211 0.03157 0.00517 0.01035
XM_012689858.1 0.03344 0.00794 0.32482 0.02457 0.01026 0.00140 0.00089 0.06329
XM_012689860.1 0.01509 0.04018 0.03444 0.04386 0.04999 0.00997 0.04996 0.04193
XM_012689861.1 0.06619 0.03659 0.05550 0.04998 0.06864 0.03282 0.06333 0.02733
XM_012689864.1 0.00803 0.01477 0.08834 0.03216 0.02265 0.03249 0.05153 0.01773
XM_012689872.1 0.04080 0.03626 0.03752 0.02736 0.01278 0.02654 0.05344 0.02802
XM_012689879.1 0.05701 0.01893 0.03663 0.06297 0.04276 0.07571 0.09861 0.07521
XM_012689886.1 0.01833 0.00636 0.01177 0.00010 0.01377 0.02964 0.00010 0.02147
XM_012689889.1 0.47016 0.46209 0.33548 0.39936 0.41289 0.35020 0.38551 0.35565
XM_012689890.1 0.04927 0.02188 0.04329 0.05064 0.02044 0.03298 0.04713 0.04476
XM_012689897.1 0.00535 0.08963 0.00340 0.00625 18.74648 0.00010 0.00010 0.00559
XM_012689904.1 0.05989 0.02351 0.75358 0.03176 0.02812 0.14197 0.04632 0.03985
XM_012689923.1 0.06938 0.03555 0.05849 0.04216 0.04032 0.06291 0.05995 0.04408
XM_012689925.1 0.01533 0.02531 0.03066 0.01820 0.02109 0.03797 0.04025 0.01636
XM_012689927.1 0.05244 0.04285 0.04084 0.10247 0.01339 0.03410 0.04431 0.03450
XM_012689936.1 0.04341 0.01934 0.01626 0.02507 0.04817 0.01637 0.03796 0.02145
XM_012689937.1 0.02452 0.01911 0.03346 0.01807 0.01341 0.00930 0.01466 0.01882
XM_012689940.1 0.00395 0.00424 0.01715 0.01085 0.00764 0.00367 0.00812 0.01038
XM_012689949.1 0.03789 0.01768 0.04627 0.02742 0.02756 0.06455 0.08073 0.03450
XM_012689953.1 0.02892 0.04272 0.00563 0.03219 0.02322 0.03272 0.07908 0.04145
XM_012689958.1 0.01045 0.00510 0.06747 0.02723 0.00218 0.01333 0.01112 0.01063
XM_012689960.1 0.02793 0.03291 0.04253 0.04123 0.02908 0.05516 0.04011 0.02901
XM_012689968.1 0.01243 0.02823 0.02739 0.03107 0.02168 0.02152 0.03437 0.01895
XM_012689969.1 0.06603 0.00798 999.00000 0.02139 0.01259 0.00336 0.07179 0.03522
XM_012689975.1 0.00131 0.00010 0.34026 699.34340 0.00016 0.00010 3.91430 0.00072
XM_012689978.1 0.07650 0.02969 0.24572 0.00141 0.00015 0.09699 0.12398 0.00255
XM_012689979.1 0.09756 0.08016 0.15101 0.05687 0.08626 0.03208 0.05413 0.12718
XM_012689983.1 0.03051 0.01349 0.08906 0.21569 0.01018 0.02975 0.06755 0.03171
XM_012690013.1 0.01944 0.01359 0.03445 0.02419 0.01999 0.01701 0.01655 0.02573
XM_012690014.1 0.00464 0.01934 0.00319 0.06654 0.00687 0.02833 0.00760 0.06188
XM_012690015.1 0.01624 0.01207 0.01903 0.02348 0.02903 0.00377 0.01779 0.01520
XM_012690018.1 0.05780 0.10981 0.00237 0.04493 0.01260 999.00000 0.06036 0.00575
XM_012690020.1 0.00160 0.01759 0.06211 0.02040 0.02843 234.30467 0.04652 0.02801
XM_012690022.1 0.02505 0.02493 0.00964 0.02286 0.01607 0.00233 0.03278 0.01218
XM_012690024.1 999.00000 0.00167 0.03445 997.48964 0.14530 0.01208 0.00141 0.07211
XM_012690028.1 0.01632 0.04275 0.04514 0.00353 0.00939 0.06802 0.02166 0.00159
XM_012690041.1 0.00745 0.00010 0.00829 0.05681 0.00479 0.01046 0.00955 0.01277
XM_012690049.1 0.00997 0.03799 0.07954 0.02778 0.00116 0.02777 0.00297 0.04290
XM_012690051.1 0.41590 0.07694 0.06706 0.13319 0.00156 0.06175 0.32770 0.00231
XM_012690052.1 0.03430 0.29697 0.00032 0.13242 0.01941 0.00028 0.03046 0.13436
XM_012690059.1 0.00684 0.01905 0.00207 0.16511 0.07767 0.07668 0.09593 0.08036
XM_012690072.1 0.08694 0.04352 0.07724 0.05313 0.05194 0.07715 0.04245 0.04502
XM_012690079.1 0.01444 0.06099 0.03267 0.01763 0.01488 0.00339 0.01587 0.03483
XM_012690084.1 0.05792 0.03282 0.07891 0.07138 0.04033 0.03813 0.08862 0.04782
XM_012690087.1 0.01498 0.00756 0.00065 0.08967 0.00948 0.02779 0.00155 999.00000
XM_012690090.1 0.05477 0.11120 0.71363 0.01356 999.00000 0.00651 0.05179 999.00000
XM_012690100.1 0.10339 0.04990 0.03011 0.07406 0.22321 0.00053 0.04962 0.05173
XM_012690106.1 0.01542 0.00083 0.01919 0.01144 0.09591 0.00377 0.13320 0.00251
XM_012690107.1 0.05141 0.03501 0.02275 0.02016 0.02639 0.02219 0.03514 0.00616
XM_012690110.1 0.03602 0.00554 0.00170 0.08985 0.07880 0.05449 0.05017 0.03218
XM_012690123.1 0.04405 0.05340 0.11842 0.09158 0.06742 0.02643 0.06585 0.04045
XM_012690139.1 0.04437 0.02459 0.02692 0.02663 0.02263 0.02219 0.04592 0.03346
XM_012690140.1 0.03653 0.01774 0.06179 0.00181 0.00494 0.03025 0.05343 0.03521
XM_012690141.1 0.09715 0.04540 0.07155 0.06684 0.23413 0.01550 0.08978 0.05753
XM_012690156.1 0.00010 0.00243 0.01418 0.00444 0.00723 0.00569 0.02279 0.00601
XM_012690175.1 0.01916 0.19749 0.08745 0.07540 0.00176 0.00083 0.14368 0.07233
XM_012690177.1 0.01736 0.00010 0.16024 0.00361 0.16631 0.19456 210.23527 0.00172
XM_012690180.1 0.06058 0.05773 0.04198 0.04753 0.03082 0.05087 0.04787 0.06082
XM_012690187.1 0.03187 0.04417 0.01972 0.03103 0.05240 0.02605 0.04760 0.03517
XM_012690195.1 0.01030 0.00962 0.01238 0.00051 0.00775 0.00972 0.05143 0.00745
XM_012690200.1 0.05778 0.00655 0.02438 0.02789 0.00692 0.00021 0.02743 0.00032
XM_012690202.1 0.03701 0.02433 0.03069 0.09846 0.00809 0.02341 0.01700 0.02777
XM_012690217.1 0.04183 0.03714 0.06657 0.06045 0.05298 0.05458 0.03440 0.12223
XM_012690220.1 0.01347 0.00145 0.11045 0.05526 0.00127 0.01610 0.01073 0.00291
XM_012690222.1 0.08591 0.03921 0.86392 0.02345 0.07883 244.14403 0.00146 0.13373
XM_012690238.1 0.04027 0.00092 0.00127 0.00461 0.03284 0.06642 0.06968 0.03233
XM_012690241.1 0.06056 0.02097 0.10214 0.03886 0.04541 0.05265 0.04592 0.31596
XM_012690247.1 0.05775 0.00326 0.06161 0.06511 0.01064 0.05125 0.03749 0.03412
XM_012690248.1 0.05042 0.14979 0.03898 0.03403 0.01969 0.04966 0.03393 0.06120
XM_012690250.1 0.03427 0.02805 0.04299 0.03606 0.02097 0.01747 0.02966 0.03491
XM_012690253.1 0.03576 0.03382 0.04042 0.05121 0.03355 0.01933 0.03362 0.04689
XM_012690256.1 0.17874 0.07448 0.06474 0.04147 0.03718 0.12850 0.14519 0.18134
XM_012690260.1 0.72588 0.00050 999.00000 0.01124 0.00952 0.33543 0.13352 1.76724
XM_012690262.1 0.06516 0.04105 0.05442 0.00179 0.02444 0.03127 0.03080 0.00278
XM_012690266.1 0.08458 0.05181 0.07442 0.04994 0.03933 0.03183 0.05426 0.03791
XM_012690273.1 0.04005 0.03374 0.02655 0.04862 0.01837 0.01504 0.02835 0.05910
XM_012690289.1 0.03112 0.04837 0.04750 0.03263 0.02317 0.02098 0.01467 0.08201
XM_012690313.1 0.03319 0.06818 0.02960 0.10776 0.01687 0.03521 0.07819 0.00410
XM_012690318.1 0.05038 0.05515 0.06396 0.05842 0.05530 0.03447 0.04033 0.07094
XM_012690319.1 0.01241 0.01267 0.00402 0.02374 0.00296 9.88635 0.01637 0.02919
XM_012690333.1 0.07407 0.01897 0.08772 0.03374 0.04159 0.03296 0.06577 0.04067
XM_012690343.1 0.02495 0.05689 0.01610 0.01747 0.06235 0.06823 0.07035 0.02307
XM_012690344.1 0.02097 49.41096 0.00085 0.02580 0.00957 11.99069 0.02640 0.00100
XM_012690353.1 0.04209 0.08448 0.03429 0.06910 0.02442 0.07638 0.00576 0.02848
XM_012690355.1 0.07425 0.04028 0.02430 0.05906 0.02861 0.05476 0.04139 0.04658
XM_012690358.1 0.05288 0.01477 0.03020 0.02198 0.02789 0.00721 0.01830 0.03991
XM_012690359.1 0.03467 0.03393 0.03456 0.08004 0.11748 0.00610 0.03918 0.07168
XM_012690372.1 0.14277 0.16661 0.00010 0.00010 0.00010 0.00010 0.00010 0.00010
XM_012690380.1 0.01989 0.01753 0.01812 0.00978 0.02337 0.04150 0.02523 0.01880
XM_012690383.1 0.05013 0.01366 0.03176 0.00102 0.02039 0.01110 0.00233 0.03925
XM_012690392.1 0.01975 0.00904 0.01034 0.00495 0.00010 0.00010 0.00010 0.01478
XM_012690401.1 0.01077 0.02307 0.13635 0.01161 0.00010 0.01176 0.01073 0.06411
XM_012690402.1 0.02520 0.07730 0.03547 0.09385 0.13695 0.00649 0.04379 0.17405
XM_012690414.1 0.03740 0.03477 0.02596 0.06506 0.02062 0.04748 0.04184 0.07093
XM_012690425.1 0.06765 0.09472 0.08035 0.07983 0.00075 0.07914 0.03347 0.05434
XM_012690426.1 0.06938 0.08547 0.06475 0.18442 0.04180 0.03330 0.13985 0.06137
XM_012690429.1 0.03337 0.02355 0.03096 0.08945 0.05430 0.00268 0.07042 0.06269
XM_012690430.1 0.01214 0.00269 0.02682 0.00979 0.00170 0.00683 0.01499 0.01372
XM_012690434.1 0.04162 999.00000 0.01575 0.03221 0.01612 999.00000 0.02163 0.04594
XM_012690458.1 0.00644 0.02408 0.04249 0.05184 0.02018 0.00340 0.01464 0.01498
XM_012690461.1 0.04149 0.02439 0.02736 0.00035 0.01612 0.01581 0.01581 0.04148
XM_012690463.1 0.06314 0.03101 0.00038 0.02595 0.01647 0.02659 0.03579 0.00131
XM_012690474.1 0.00033 0.03180 0.02998 0.02252 0.03205 0.01811 0.01643 0.06307
XM_012690475.1 0.10733 0.03779 0.03411 0.03444 0.04193 0.01856 0.03091 0.02851
XM_012690483.1 999.00000 0.00010 0.02051 0.02142 999.00000 999.00000 999.00000 999.00000
XM_012690493.1 1.36428 0.00010 0.82660 0.60193 0.00010 0.20919 0.09782 0.00010
XM_012690500.1 0.05852 0.02381 0.03108 0.10890 0.03739 0.02148 0.05242 0.07210
XM_012690532.1 0.00010 0.01676 1.77445 0.00708 0.13470 0.00010 0.00010 999.00000
XM_012690533.1 17.03415 0.33543 0.02139 0.39573 0.00672 6.04847 0.00357 0.00263
XM_012690560.1 0.04164 0.04928 0.05617 0.05290 0.03830 0.03108 0.04166 0.05410
XM_012690589.1 0.12697 0.00010 0.07189 0.00010 999.00000 0.10482 0.00225 0.00010
XM_012690597.1 0.05316 0.02067 0.08345 0.08913 0.02693 0.09556 0.05998 0.17175
XM_012690599.1 0.06474 0.02324 0.05055 0.04785 0.04327 0.07327 0.07963 0.05487
XM_012690619.1 0.08943 0.03668 0.07536 0.04569 0.02198 0.03473 0.08768 0.04604
XM_012690620.1 0.00010 0.00010 999.00000 0.00010 0.00010 0.00010 0.00417 0.00010
XM_012690624.1 0.07251 0.09099 0.07886 0.01887 0.04134 0.16184 0.06386 0.12081
XM_012690654.1 0.06068 0.00854 0.12712 0.05840 0.01740 0.00570 0.03156 0.00849
XM_012690661.1 0.00010 0.42968 0.00010 0.09047 0.00010 1.96438 0.00010 0.01374
XM_012690666.1 0.03661 0.02526 0.04505 0.05410 0.04150 0.05174 0.07179 0.03816
XM_012690673.1 0.01210 0.01061 0.00650 0.02760 0.00937 0.00927 0.01504 0.01116
XM_012690683.1 0.01768 0.01678 0.02819 0.01043 0.01565 0.04379 0.00138 0.01557
XM_012690691.1 999.00000 0.00010 0.00010 0.00010 0.01236 0.00010 0.00010 0.00010
XM_012690704.1 0.01642 678.40936 0.00261 0.03377 0.01158 0.09917 0.01638 0.03927
XM_012690716.1 0.02190 999.00000 0.00689 0.07590 0.01218 0.02987 0.07033 0.01636
XM_012690731.1 0.07672 0.06306 0.06740 0.05625 0.02541 0.02492 0.07579 0.02613
XM_012690732.1 0.00342 0.00010 999.00000 0.00044 56.99361 0.00159 999.00000 0.00010
XM_012690736.1 0.07451 0.04539 0.04212 0.09700 0.07821 0.03991 0.07472 0.12829
XM_012690748.1 0.02371 0.00010 0.00637 0.00450 0.01389 0.00127 0.01015 0.01265
XM_012690749.1 0.02507 0.00968 0.01239 0.01832 0.00657 0.00604 0.02631 0.01239
XM_012690754.1 0.00010 999.00000 999.00000 0.43079 999.00000 0.07752 0.00010 0.03591
XM_012690769.1 0.02562 0.01588 0.03353 0.01484 0.01440 0.01887 0.02083 0.02299
XM_012690771.1 0.00010 0.00010 0.00169 0.00124 0.00010 0.00155 0.00010 0.00010
XM_012690774.1 0.06579 0.02301 0.03316 0.07208 0.01549 0.03448 0.11539 0.02175
XM_012690775.1 999.00000 0.00576 0.13843 0.14421 0.08428 0.09541 0.00334 0.00123
XM_012690788.1 0.09886 0.01634 0.13280 0.16595 0.06811 0.01975 0.00149 318.06477
XM_012690790.1 0.03392 0.01821 0.01317 0.03105 0.02811 0.01349 0.03226 0.03765
XM_012690801.1 0.06248 0.04679 0.03837 0.05684 0.02549 0.08462 0.02953 0.00189
XM_012690804.1 0.93608 0.00010 0.01270 0.00057 0.00010 0.00010 0.00984 0.08842
XM_012690806.1 0.02178 0.03239 0.04457 0.04356 0.02236 0.00864 999.00000 0.00171
XM_012690829.1 0.06763 0.08153 0.10628 0.19885 0.15625 0.03461 0.10813 0.05001
XM_012690855.1 0.02759 0.04742 0.03700 0.03237 0.02737 0.04759 0.01651 0.09525
XM_012690856.1 0.02987 0.02166 0.02315 0.06815 0.04207 0.02673 0.03521 0.02516
XM_012690872.1 0.07866 0.00010 0.00016 0.00050 0.01555 3.14067 0.00010 0.00010
XM_012690874.1 477.41508 1.48874 444.64177 0.00010 434.52594 0.00010 227.21100 460.28908
XM_012690882.1 0.26145 0.00010 0.00339 999.00000 0.00010 0.00010 0.00010 0.00010
XM_012690887.1 0.01624 0.01663 0.00331 0.05032 0.01059 0.00477 0.01243 0.04683
XM_012690893.1 0.00859 27.57645 0.00641 0.02762 0.00267 0.00166 0.00064 0.01932
XM_012690894.1 0.01531 0.03125 0.01720 0.00595 0.17204 0.00190 0.00808 0.04168
XM_012690895.1 0.00714 0.01118 0.09821 0.16499 0.00128 0.17294 0.07821 0.00818
XM_012690904.1 0.00900 0.07574 0.00320 0.11043 0.07062 0.01524 0.00482 0.00327
XM_012690906.1 0.03663 0.03777 0.08306 0.02473 0.05042 0.09401 0.03528 0.04209
XM_012690909.1 0.01076 0.00394 0.00534 0.01939 0.00991 0.01405 0.00776 0.00817
XM_012690910.1 0.04893 0.03982 0.03230 0.02717 0.00785 0.02350 0.03619 0.00287
XM_012690914.1 0.06871 0.00552 0.03483 0.03507 0.02480 0.02677 0.01239 0.04031
XM_012690916.1 0.00207 0.01276 0.00229 0.01913 0.00192 0.04084 0.00698 0.05749
XM_012690922.1 0.04005 0.02923 0.04542 0.05105 0.05724 0.01483 0.04750 0.05465
XM_012690933.1 0.00010 0.00010 0.11676 0.00010 0.00010 0.16099 0.00010 0.01741
XM_012690936.1 0.00015 0.00032 0.00581 0.00449 2.82948 0.00010 0.00128 0.01185
XM_012690937.1 0.01983 0.01347 0.02223 0.04466 0.02138 0.02543 0.02101 0.00154
XM_012690942.1 0.00650 0.00010 0.00786 0.03569 0.00598 999.00000 999.00000 0.00668
XM_012690947.1 0.12699 0.04087 0.01857 0.26321 0.00423 0.00040 0.12564 0.12961
XM_012690951.1 0.02864 0.04603 0.04299 0.00330 0.00927 0.03749 0.02453 0.02535
XM_012690954.1 0.03389 0.01382 0.07779 0.07233 0.01025 0.02343 0.02391 0.06758
XM_012690965.1 0.03434 0.02414 0.04653 0.02594 0.02660 0.01490 0.01633 0.04131
XM_012690967.1 0.03679 0.02167 0.02512 0.05807 0.03535 0.01938 0.03074 0.06925
XM_012690969.1 0.07030 0.03914 0.03433 0.08021 0.02642 0.04048 0.07377 0.05879
XM_012690972.1 0.00279 0.11481 0.11673 0.00318 0.05388 0.00264 0.14218 0.01539
XM_012690987.1 0.22474 113.29579 0.06887 42.84131 0.01718 0.00192 0.44441 0.09047
XM_012690988.1 0.04185 0.02155 0.04653 0.08249 0.03027 0.02465 0.02040 0.04388
XM_012691005.1 0.00161 0.05563 0.01719 0.00158 0.03381 0.03097 0.00841 0.07963
XM_012691020.1 0.01613 0.03372 0.03165 0.07587 999.00000 0.01967 0.02020 0.15183
XM_012691035.1 0.03811 0.03085 0.01735 0.06854 0.01031 0.02190 0.04312 0.02863
XM_012691036.1 0.03059 999.00000 0.00010 999.00000 999.00000 0.00010 0.06720 0.03098
XM_012691038.1 0.02570 0.01875 0.00039 0.02472 0.00010 0.01081 0.01809 0.00803
XM_012691040.1 0.00855 0.04776 0.04700 0.06716 0.05738 0.05255 0.03271 0.06411
XM_012691051.1 0.01457 0.00499 0.00023 0.03497 0.27277 0.00011 0.00976 0.03301
XM_012691053.1 0.06425 0.04986 0.06894 0.05437 0.05938 0.02852 0.06378 0.05756
XM_012691059.1 0.02205 0.09611 0.07735 0.03563 0.01614 0.13723 0.11884 0.05522
XM_012691076.1 0.02884 0.02192 0.03332 0.03181 0.01955 0.02428 0.03580 0.03197
XM_012691093.1 0.02297 0.03143 0.03017 0.02103 0.02686 0.02387 0.03652 0.05872
XM_012691094.1 0.14010 0.04378 0.03888 0.06641 0.03404 0.08356 0.07525 0.05499
XM_012691102.1 0.01921 0.01317 0.05224 0.02643 0.01815 0.02445 0.04185 0.04528
XM_012691103.1 0.03311 0.04883 0.23697 0.03733 0.06095 0.01315 0.05753 0.08647
XM_012691109.1 0.03151 0.01889 0.03906 0.03067 0.02122 0.02713 0.02053 0.02228
XM_012691111.1 0.01452 0.02438 0.00652 0.12405 0.01194 999.00000 0.00694 0.02621
XM_012691116.1 0.01598 0.00010 0.01168 0.00740 0.00032 0.00865 0.00874 0.01385
XM_012691135.1 0.00541 0.01754 0.01204 0.02308 0.02003 0.02465 0.02280 0.01575
XM_012691136.1 0.01061 0.01986 0.02492 0.04673 0.01599 0.01681 0.01296 0.02534
XM_012691139.1 0.02614 0.07243 0.09878 0.14037 0.05730 0.07512 0.00624 0.07178
XM_012691143.1 0.01631 0.01132 0.01676 0.01628 0.00729 0.09822 0.01701 0.01463
XM_012691148.1 0.05127 0.02059 0.02937 0.04508 0.05156 0.06445 0.03752 0.10011
XM_012691164.1 0.00966 0.08568 0.03387 0.03737 0.02869 0.04536 0.03233 0.03040
XM_012691180.1 0.08111 0.06164 0.13759 0.10151 0.06263 0.07708 0.04171 0.10465
XM_012691193.1 0.07448 0.07210 0.06632 0.05361 0.04969 0.05556 0.03456 0.03865
XM_012691201.1 0.00510 0.00010 0.01065 0.00308 0.00467 0.00010 999.00000 0.00187
XM_012691202.1 0.04463 999.00000 0.02163 0.19080 999.00000 0.00010 0.69089 0.08723
XM_012691211.1 0.03646 0.05994 0.02190 0.02035 0.02522 0.01899 0.02208 0.01998
XM_012691223.1 0.01911 0.01889 0.00779 4.40903 0.00399 0.01052 0.01318 0.01264
XM_012691227.1 0.00088 0.25736 0.03610 0.00121 0.00123 0.00085 0.03005 0.07736
XM_012691228.1 0.07655 999.00000 0.03691 0.02735 0.02897 0.02397 0.04182 0.02814
XM_012691234.1 0.05778 0.05778 0.07096 0.01256 0.07363 0.06244 0.11440 0.05864
XM_012691236.1 0.01691 40.77009 0.00320 0.01030 0.03256 0.01013 0.01269 0.01048
XM_012691253.1 0.03423 0.01633 0.03226 0.02414 0.02964 0.01566 0.04384 0.03532
XM_012691255.1 0.02901 0.02589 0.07336 0.10428 0.11123 0.03668 0.13677 0.05615
XM_012691260.1 4.93766 2.21370 0.13401 0.00159 0.01038 0.03351 0.02772 0.01344
XM_012691261.1 0.02896 0.05243 0.17380 0.02662 0.05967 0.11426 0.06168 0.08551
XM_012691263.1 0.04822 0.02087 0.01926 0.02464 0.03186 0.01071 0.01616 0.03819
XM_012691264.1 0.04617 0.00759 0.05068 0.06105 0.01876 0.02197 0.09207 0.02869
XM_012691265.1 0.08904 999.00000 0.06620 0.04420 0.00226 0.04156 0.00237 0.00770
XM_012691266.1 0.04826 0.02033 0.10279 0.05554 0.05152 0.03967 0.05743 0.05691
XM_012691282.1 0.04670 0.04336 0.03211 0.00116 0.06723 0.01194 0.03919 0.08217
XM_012691284.1 0.01361 0.00692 0.01259 0.02295 0.01145 0.00472 0.00711 0.01518
XM_012691296.1 0.00173 0.01847 0.01819 0.00173 0.01252 0.02319 0.00152 0.00756
XM_012691318.1 0.02552 0.04637 0.02423 0.02072 0.00944 0.00830 0.00487 0.05390
XM_012691324.1 0.33589 0.00061 0.34822 0.00056 3.17094 0.29077 0.35870 0.91448
XM_012691332.1 0.02258 0.02997 0.03869 0.03882 0.01846 0.03437 0.01336 0.02294
XM_012691339.1 0.08876 95.33344 0.02343 0.45665 0.04485 0.00098 0.00965 0.42491
XM_012691351.1 999.00000 999.00000 0.00010 0.80105 0.00010 999.00000 0.00796 0.00099
XM_012691360.1 0.00010 0.00010 0.01692 0.01123 0.01391 0.05804 999.00000 0.00010
XM_012691363.1 0.22412 0.21364 0.01872 0.03569 0.00103 0.87244 0.05541 0.02761
XM_012691365.1 0.00155 0.00656 0.00291 0.04455 0.03090 0.05793 0.06201 0.02659
XM_012691370.1 0.06109 0.04834 0.07125 0.06450 0.04453 0.04357 0.15583 0.06097
XM_012691374.1 0.01954 0.05005 0.02056 0.04364 0.02796 0.00772 0.01963 0.02556
XM_012691384.1 0.10342 0.01198 0.06601 0.00153 0.18603 0.10842 0.00460 0.01304
XM_012691391.1 0.02471 0.00827 3.43823 0.01854 0.08179 0.34054 0.05468 0.07879
XM_012691397.1 0.05609 999.00000 0.02990 0.04555 0.04597 0.01591 0.23687 0.05051
XM_012691400.1 0.01578 0.03453 0.02117 0.01055 0.00068 0.02361 0.09262 0.00124
XM_012691401.1 0.02612 0.02467 0.04131 0.06191 0.03050 0.03012 0.05478 0.02863
XM_012691402.1 0.05401 0.00274 0.09689 0.01972 0.02472 0.11920 0.10691 0.00301
XM_012691407.1 0.02275 0.02772 0.03531 0.02838 0.02894 0.00652 0.03421 0.02084
XM_012691413.1 0.00872 0.01029 0.01482 0.01186 0.01281 0.00717 0.01116 0.01199
XM_012691416.1 0.03022 0.00074 0.03105 0.05720 0.03099 0.06787 0.07585 999.00000
XM_012691427.1 0.06856 0.01974 0.08788 0.03036 0.02035 0.01868 0.03712 0.10167
XM_012691432.1 0.13656 0.00128 0.00074 0.07843 0.00095 0.00956 0.25246 0.00123
XM_012691441.1 0.01012 0.00243 39.39565 0.00609 25.63310 0.00401 14.78908 0.00114
XM_012691447.1 0.00382 0.03163 0.29973 4.91934 0.00131 0.01440 0.56220 0.05966
XM_012691453.1 0.05406 0.10368 0.03476 0.21243 0.08713 0.01820 0.08490 0.01177
XM_012691460.1 0.06580 0.05783 0.06134 0.05936 0.03485 0.06241 0.04787 0.12953
XM_012691492.1 0.05548 0.02830 0.06980 0.05833 0.05156 0.03478 0.02870 0.06773
XM_012691494.1 0.01124 0.01332 0.01649 0.01388 0.02081 0.01885 0.02746 0.02403
XM_012691503.1 0.01240 0.00054 0.02158 0.00010 0.00436 17.76187 0.02291 0.06842
XM_012691504.1 0.11269 0.05982 0.00119 0.08521 0.08993 0.05968 0.07202 0.05393
XM_012691507.1 0.37081 0.03669 0.15340 0.09587 0.00280 0.13441 0.10704 0.23823
XM_012691520.1 0.11172 0.02317 0.12374 0.07858 0.04685 0.00028 0.07361 0.16557
XM_012691540.1 0.08409 0.01488 0.02418 0.05201 0.00608 0.02878 0.00583 0.08262
XM_012691550.1 0.00119 0.01330 0.19889 0.00111 61.64047 0.00794 0.01519 0.02599
XM_012691562.1 0.08156 0.04715 0.25783 0.15699 0.00055 0.00835 237.15800 0.01863
XM_012691565.1 0.08868 0.04939 0.07614 0.01518 0.04487 0.03786 0.09605 0.01100
XM_012691570.1 0.01628 0.00957 0.01400 0.09175 0.00481 0.02913 0.01753 0.01893
XM_012691577.1 0.07362 0.05208 0.08520 0.04627 0.08431 0.07028 0.07472 0.12913
XM_012691584.1 0.01642 0.01476 0.04609 0.04143 0.02471 0.01581 0.02535 0.02283
XM_012691587.1 0.04540 0.05824 0.04677 0.07859 0.06186 0.08861 0.05592 0.09252
XM_012691590.1 0.08869 0.03205 0.04485 0.09792 0.05572 0.07144 0.06016 0.01488
XM_012691591.1 0.00137 0.06005 0.13497 0.05681 0.15948 0.04820 0.11875 0.04972
XM_012691602.1 0.00397 0.00079 0.01042 0.00776 0.00010 0.00747 0.00483 0.00601
XM_012691609.1 0.09767 0.03843 0.01996 0.04423 0.01935 0.03921 0.05531 0.02657
XM_012691618.1 0.21313 0.05277 999.00000 0.02256 0.08556 3.65884 0.09511 0.00201
XM_012691622.1 0.01294 0.01135 0.02007 0.01783 0.01507 0.01629 0.01104 0.01854
XM_012691627.1 0.07688 0.05507 0.12593 0.00100 0.03762 0.07242 0.04727 0.05979
XM_012691655.1 0.42528 196.68058 0.01251 187.57837 999.00000 0.00110 0.02630 0.23080
XM_012691659.1 0.01348 0.00010 0.01553 0.00566 0.01084 0.00010 0.00243 0.00467
XM_012691664.1 0.02132 0.04463 0.03736 0.11445 0.02113 0.04416 0.11067 0.03099
XM_012691667.1 0.02204 0.01393 0.02382 0.02685 0.02487 0.05229 0.02017 0.12295
XM_012691670.1 0.08205 0.01498 0.00634 0.01018 0.01636 0.03015 0.01913 0.04083
XM_012691671.1 0.01116 0.00052 7.14655 0.01890 0.00761 0.01014 0.02947 0.00310
XM_012691672.1 0.02809 0.02505 0.07283 0.02230 0.02100 0.01145 0.01812 0.03606
XM_012691674.1 0.02078 0.11873 0.00595 0.13163 0.00979 11.70836 0.08910 0.00917
XM_012691679.1 0.03727 999.00000 0.00514 0.04277 0.00251 132.26775 0.02109 0.01055
XM_012691680.1 0.10137 0.00942 0.00879 0.50167 0.00269 0.00722 0.04560 0.08380
XM_012691681.1 0.19867 0.15461 0.14864 0.12693 0.01945 0.00107 0.11451 0.07084
XM_012691684.1 0.06588 0.02399 0.06347 0.07037 0.06659 0.12192 0.04183 0.05641
XM_012691686.1 0.07718 0.10039 0.01512 0.05186 0.07794 0.05963 0.00245 0.00186
XM_012691687.1 0.02820 0.02970 0.01174 0.08945 0.00465 0.05846 0.03311 0.02214
XM_012691688.1 0.02451 999.00000 0.05847 0.02267 0.05044 0.06308 0.06418 0.08335
XM_012691689.1 0.01981 0.00711 0.00667 0.01506 0.02121 0.01348 0.04822 0.02333
XM_012691697.1 0.09000 0.00921 0.00010 0.00386 0.00010 999.00000 0.00687 0.00010
XM_012691699.1 0.03804 0.04614 0.05645 0.04252 0.06196 0.05402 0.04685 0.07357
XM_012691700.1 0.00064 0.01043 0.07457 0.00239 0.09320 0.01005 0.00791 0.15246
XM_012691701.1 0.08885 0.07184 0.07073 0.03911 0.02954 0.03084 0.13366 0.14076
XM_012691703.1 999.00000 0.00010 0.01272 0.00094 0.00267 0.00010 0.00478 0.00387
XM_012691704.1 0.07952 0.05499 0.12623 0.09198 0.06989 0.03895 0.12850 0.02288
